# unix_timestamp,iso_timestamp,lng,lat
1488223420.050328255,2017-02-27T11:23:40.050328255-08:00,37.39145200000000102,-122.08209049999999252
1488223420.057024002,2017-02-27T11:23:40.057024002-08:00,37.39145200000000102,-122.08209049999999252
1488223420.067100763,2017-02-27T11:23:40.067100763-08:00,37.39145200000000102,-122.08209049999999252
1488223420.077789783,2017-02-27T11:23:40.077789783-08:00,37.39145200000000102,-122.08209049999999252
1488223420.087021351,2017-02-27T11:23:40.087021351-08:00,37.39145200000000102,-122.08209049999999252
1488223420.097159624,2017-02-27T11:23:40.097159624-08:00,37.39145200000000102,-122.08209049999999252
1488223420.107008457,2017-02-27T11:23:40.107008457-08:00,37.39145200000000102,-122.08209049999999252
1488223420.117012024,2017-02-27T11:23:40.117012024-08:00,37.39145200000000102,-122.08209049999999252
1488223420.127036333,2017-02-27T11:23:40.127036333-08:00,37.39145200000000102,-122.08209049999999252
1488223420.137015343,2017-02-27T11:23:40.137015343-08:00,37.39145200000000102,-122.08209049999999252
1488223420.148446560,2017-02-27T11:23:40.148446560-08:00,37.39145200000000102,-122.08209049999999252
1488223420.156994104,2017-02-27T11:23:40.156994104-08:00,37.39145200000000102,-122.08209049999999252
1488223420.167065144,2017-02-27T11:23:40.167065144-08:00,37.39145200000000102,-122.08209049999999252
1488223420.177376032,2017-02-27T11:23:40.177376032-08:00,37.39145200000000102,-122.08209049999999252
1488223420.187025309,2017-02-27T11:23:40.187025309-08:00,37.39145200000000102,-122.08209049999999252
1488223420.197120667,2017-02-27T11:23:40.197120667-08:00,37.39145200000000102,-122.08209049999999252
1488223420.207038879,2017-02-27T11:23:40.207038879-08:00,37.39145200000000102,-122.08209049999999252
1488223420.217000246,2017-02-27T11:23:40.217000246-08:00,37.39145200000000102,-122.08209049999999252
1488223420.227118492,2017-02-27T11:23:40.227118492-08:00,37.39145200000000102,-122.08209049999999252
1488223420.237037182,2017-02-27T11:23:40.237037182-08:00,37.39145200000000102,-122.08209049999999252
1488223420.247858763,2017-02-27T11:23:40.247858763-08:00,37.39145200000000102,-122.08209049999999252
1488223420.256998777,2017-02-27T11:23:40.256998777-08:00,37.39145200000000102,-122.08209049999999252
1488223420.267070770,2017-02-27T11:23:40.267070770-08:00,37.39145200000000102,-122.08209049999999252
1488223420.277082682,2017-02-27T11:23:40.277082682-08:00,37.39145200000000102,-122.08209049999999252
1488223420.287001133,2017-02-27T11:23:40.287001133-08:00,37.39145200000000102,-122.08209049999999252
1488223420.297118425,2017-02-27T11:23:40.297118425-08:00,37.39145200000000102,-122.08209049999999252
1488223420.307015181,2017-02-27T11:23:40.307015181-08:00,37.39145200000000102,-122.08209049999999252
1488223420.317074537,2017-02-27T11:23:40.317074537-08:00,37.39145200000000102,-122.08209049999999252
1488223420.327091217,2017-02-27T11:23:40.327091217-08:00,37.39145200000000102,-122.08209049999999252
1488223420.337527275,2017-02-27T11:23:40.337527275-08:00,37.39145200000000102,-122.08209039999999845
1488223420.347042799,2017-02-27T11:23:40.347042799-08:00,37.39145200000000102,-122.08209039999999845
1488223420.357043743,2017-02-27T11:23:40.357043743-08:00,37.39145200000000102,-122.08209039999999845
1488223420.367188931,2017-02-27T11:23:40.367188931-08:00,37.39145200000000102,-122.08209039999999845
1488223420.377033710,2017-02-27T11:23:40.377033710-08:00,37.39145200000000102,-122.08209039999999845
1488223420.387062550,2017-02-27T11:23:40.387062550-08:00,37.39145200000000102,-122.08209039999999845
1488223420.397102356,2017-02-27T11:23:40.397102356-08:00,37.39145200000000102,-122.08209039999999845
1488223420.407042265,2017-02-27T11:23:40.407042265-08:00,37.39145200000000102,-122.08209039999999845
1488223420.417049408,2017-02-27T11:23:40.417049408-08:00,37.39145200000000102,-122.08209039999999845
1488223420.427056074,2017-02-27T11:23:40.427056074-08:00,37.39145200000000102,-122.08209039999999845
1488223420.437093973,2017-02-27T11:23:40.437093973-08:00,37.39145200000000102,-122.08209039999999845
1488223420.449446678,2017-02-27T11:23:40.449446678-08:00,37.39145200000000102,-122.08209039999999845
1488223420.457192659,2017-02-27T11:23:40.457192659-08:00,37.39145200000000102,-122.08209039999999845
1488223420.466954470,2017-02-27T11:23:40.466954470-08:00,37.39145200000000102,-122.08209039999999845
1488223420.480467081,2017-02-27T11:23:40.480467081-08:00,37.39145200000000102,-122.08209039999999845
1488223420.487008333,2017-02-27T11:23:40.487008333-08:00,37.39145200000000102,-122.08209039999999845
1488223420.497263193,2017-02-27T11:23:40.497263193-08:00,37.39145200000000102,-122.08209039999999845
1488223420.507012367,2017-02-27T11:23:40.507012367-08:00,37.39145200000000102,-122.08209039999999845
1488223420.517012358,2017-02-27T11:23:40.517012358-08:00,37.39145200000000102,-122.08209039999999845
1488223420.527045727,2017-02-27T11:23:40.527045727-08:00,37.39145200000000102,-122.08209039999999845
1488223420.537081718,2017-02-27T11:23:40.537081718-08:00,37.39145200000000102,-122.08209039999999845
1488223420.547010183,2017-02-27T11:23:40.547010183-08:00,37.39145200000000102,-122.08209039999999845
1488223420.557023287,2017-02-27T11:23:40.557023287-08:00,37.39145200000000102,-122.08209039999999845
1488223420.567022562,2017-02-27T11:23:40.567022562-08:00,37.39145200000000102,-122.08209039999999845
1488223420.577124834,2017-02-27T11:23:40.577124834-08:00,37.39145200000000102,-122.08209039999999845
1488223420.587047338,2017-02-27T11:23:40.587047338-08:00,37.39145200000000102,-122.08209039999999845
1488223420.597095251,2017-02-27T11:23:40.597095251-08:00,37.39145200000000102,-122.08209039999999845
1488223420.607012510,2017-02-27T11:23:40.607012510-08:00,37.39145200000000102,-122.08209039999999845
1488223420.617012501,2017-02-27T11:23:40.617012501-08:00,37.39145200000000102,-122.08209039999999845
1488223420.627053976,2017-02-27T11:23:40.627053976-08:00,37.39145200000000102,-122.08209039999999845
1488223420.637014866,2017-02-27T11:23:40.637014866-08:00,37.39145200000000102,-122.08209039999999845
1488223420.647011995,2017-02-27T11:23:40.647011995-08:00,37.39145200000000102,-122.08209039999999845
1488223420.657030106,2017-02-27T11:23:40.657030106-08:00,37.39145200000000102,-122.08209039999999845
1488223420.667072535,2017-02-27T11:23:40.667072535-08:00,37.39145200000000102,-122.08209039999999845
1488223420.677551746,2017-02-27T11:23:40.677551746-08:00,37.39145200000000102,-122.08209039999999845
1488223420.687013388,2017-02-27T11:23:40.687013388-08:00,37.39145200000000102,-122.08209039999999845
1488223420.697143793,2017-02-27T11:23:40.697143793-08:00,37.39145200000000102,-122.08209039999999845
1488223420.707013845,2017-02-27T11:23:40.707013845-08:00,37.39145200000000102,-122.08209039999999845
1488223420.717026472,2017-02-27T11:23:40.717026472-08:00,37.39145200000000102,-122.08209039999999845
1488223420.727067471,2017-02-27T11:23:40.727067471-08:00,37.39145200000000102,-122.08209039999999845
1488223420.737017155,2017-02-27T11:23:40.737017155-08:00,37.39145200000000102,-122.08209039999999845
1488223420.746906757,2017-02-27T11:23:40.746906757-08:00,37.39145200000000102,-122.08209039999999845
1488223420.757011890,2017-02-27T11:23:40.757011890-08:00,37.39145200000000102,-122.08209039999999845
1488223420.767048836,2017-02-27T11:23:40.767048836-08:00,37.39145200000000102,-122.08209039999999845
1488223420.777097702,2017-02-27T11:23:40.777097702-08:00,37.39145200000000102,-122.08209039999999845
1488223420.787023544,2017-02-27T11:23:40.787023544-08:00,37.39145200000000102,-122.08209039999999845
1488223420.796950102,2017-02-27T11:23:40.796950102-08:00,37.39145200000000102,-122.08209039999999845
1488223420.806870461,2017-02-27T11:23:40.806870461-08:00,37.39145200000000102,-122.08209039999999845
1488223420.816967726,2017-02-27T11:23:40.816967726-08:00,37.39145200000000102,-122.08209039999999845
1488223420.827045441,2017-02-27T11:23:40.827045441-08:00,37.39145209999999508,-122.08209039999999845
1488223420.837151289,2017-02-27T11:23:40.837151289-08:00,37.39145209999999508,-122.08209039999999845
1488223420.847294807,2017-02-27T11:23:40.847294807-08:00,37.39145209999999508,-122.08209039999999845
1488223420.857124805,2017-02-27T11:23:40.857124805-08:00,37.39145209999999508,-122.08209039999999845
1488223420.866952658,2017-02-27T11:23:40.866952658-08:00,37.39145209999999508,-122.08209039999999845
1488223420.880467653,2017-02-27T11:23:40.880467653-08:00,37.39145209999999508,-122.08209039999999845
1488223420.887020111,2017-02-27T11:23:40.887020111-08:00,37.39145209999999508,-122.08209039999999845
1488223420.897038698,2017-02-27T11:23:40.897038698-08:00,37.39145209999999508,-122.08209029999999018
1488223420.907110214,2017-02-27T11:23:40.907110214-08:00,37.39145219999999625,-122.08209029999999018
